Gender,Education % 15-24 years Second degree and special vocational training degree,Education % 15-24 years Lowest higher and lower university level,Education % 15-24 years Higher university degree and research training,Education % 15-24 years All levels of education,Education % 15-24 years Elementary or unknown,Education % 15-24 years Total graduates,Education % 25-44 years Second degree and special vocational training degree,Education % 25-44 years Lowest higher and lower university level,Education % 25-44 years Higher university degree and research training,Education % 25-44 years All levels of education,Education % 25-44 years Elementary or unknown,Education % 25-44 years Total graduates,Education % 45-64 years Second degree and special vocational training degree,Education % 45-64 years Lowest higher and lower university level,Education % 45-64 years Higher university degree and research training,Education % 45-64 years All levels of education,Education % 45-64 years Elementary or unknown,Education % 45-64 years Total graduates,Education % 65 and over Second degree and special vocational training degree,Education % 65 and over Lowest higher and lower university level,Education % 65 and over Higher university degree and research training,Education % 65 and over All levels of education,Education % 65 and over Elementary or unknown,Education % 65 and over Total graduates,0-14 year olds,Pensioners and others,"Students, school children, conscripts and civil service",Employed,Unemployed,Labor force,Outside the labor force,Taxable income per housing association,Taxable income per person,Married couple without children,Married couple and children,Unmarried couple without children,Unmarried couple and children,Father and children,Mother and children,municipality,code,name,green area %
0,0.040925268,0.0035587188,0.0,0.14234875,0.09786477,0.044483986,0.13523132,0.06494662,0.05871886,0.31405693,0.055160142,0.2588968,0.120106764,0.11298932,0.080960855,0.3727758,0.05871886,0.31405693,0.056049824,0.042704627,0.024911031,0.17081851,0.047153026,0.12366548,0.10621312,0.09024644,,0.23359944,0.020826101,0.25442556,0.24192989,76068.0,28347.0,0.30671296,0.38194445,0.09837963,0.09606481,0.018518519,0.09837963,091,412,Heikinlaakso,19.9926777071259
1,0.035344828,0.0017241379,0.0,0.12155172,0.08448276,0.037068967,0.10086207,0.10603448,0.08103448,0.33017242,0.04224138,0.28793103,0.115517244,0.12672414,0.093965515,0.36810344,0.03189655,0.33620688,0.047413792,0.04137931,0.021551725,0.18017241,0.06982759,0.11034483,0.1010066,0.09718847,,0.23776467,0.019437695,0.25720236,0.24644221,76068.0,28347.0,0.30671296,0.38194445,0.09837963,0.09606481,0.018518519,0.09837963,091,412,Heikinlaakso,19.9926777071259
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,413,Tattarisuo,40.4764200031312
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,413,Tattarisuo,40.4764200031312
0,0.04915103,0.0031277926,0.0,0.16041107,0.10813226,0.05227882,0.17560321,0.039320823,0.021000894,0.36595175,0.1300268,0.23592493,0.12779267,0.030831099,0.015638964,0.29803395,0.12377123,0.17426273,0.05987489,0.021000894,0.008042895,0.17560321,0.08668454,0.08891868,0.0779506,0.10978957,,0.20164685,0.053979874,0.2556267,0.23183897,34496.0,17764.0,0.26124704,0.24309392,0.16179952,0.05919495,0.01973165,0.2549329,091,414,Jakomaki,57.3424601617811
1,0.04930468,0.0037926675,0.0,0.123893805,0.07079646,0.053097345,0.16182049,0.053097345,0.02697008,0.32869786,0.08680995,0.24188791,0.1234724,0.050990306,0.022756005,0.29034978,0.09313106,0.19721872,0.07627476,0.021070374,0.00842815,0.25705856,0.15128529,0.105773285,0.07831656,0.15516926,,0.18536139,0.051235132,0.23659652,0.2759378,34496.0,17764.0,0.26124704,0.24309392,0.16179952,0.05919495,0.01973165,0.2549329,091,414,Jakomaki,57.3424601617811
0,0.044604316,0.007194245,0.0,0.1467626,0.09496403,0.05179856,0.22446044,0.09928057,0.08201439,0.48345324,0.07769784,0.4057554,0.13669065,0.046043165,0.033093527,0.28920862,0.0733813,0.21582733,0.033093527,0.015827337,0.004316547,0.08057554,0.02733813,0.05323741,0.11028237,0.052210975,,0.25732553,0.025039958,0.28236547,0.1981886,51803.0,23252.0,0.21383648,0.29979035,0.1802935,0.1278826,0.029350106,0.14884695,091,415,Alppikyla,41.4919023701254
1,0.052971575,0.0025839794,0.0,0.11498708,0.059431523,0.055555556,0.18217054,0.14082687,0.087855294,0.4728682,0.062015504,0.4108527,0.12919897,0.090439275,0.04005168,0.31524548,0.055555556,0.25968993,0.023255814,0.015503876,0.007751938,0.09689923,0.0503876,0.046511628,0.10708577,0.084709644,0.03143314,0.2701119,0.026105488,0.29621738,0.22322856,51803.0,23252.0,0.21383648,0.29979035,0.1802935,0.1278826,0.029350106,0.14884695,091,415,Alppikyla,41.4919023701254
0,0.034782607,0.0026755852,0.0006688963,0.104347825,0.06622074,0.03812709,0.1090301,0.08361204,0.1464883,0.380602,0.04147157,0.33913043,0.07090301,0.069565214,0.14381272,0.3137124,0.029431438,0.28428093,0.034113713,0.06488294,0.08294314,0.2013378,0.019397993,0.1819398,0.08793659,0.091899924,,0.2276443,0.018082734,0.24572703,0.21253406,97928.0,47978.0,0.27828467,0.34762773,0.15784672,0.0729927,0.025547445,0.11770073,091,420,Kulosaari,24.112728648834
1,0.039625756,0.0060539353,0.0,0.11447441,0.06879472,0.045679692,0.06439185,0.096312605,0.17831591,0.36653826,0.027517887,0.33902037,0.048431482,0.06714364,0.14529444,0.28068244,0.019812878,0.26086956,0.046230048,0.07870115,0.067694,0.2383049,0.045679692,0.19262521,0.091652215,0.13574436,,0.24919495,0.020064404,0.26925936,0.27247956,97928.0,47978.0,0.27828467,0.34762773,0.15784672,0.0729927,0.025547445,0.11770073,091,420,Kulosaari,24.112728648834
0,0.05433901,0.005406867,0.0,0.11516626,0.055420384,0.059745878,0.16734253,0.10110841,0.122195184,0.468505,0.07785888,0.39064613,0.09813463,0.044065963,0.062989995,0.2608813,0.055690728,0.2051906,0.04379562,0.033522572,0.02838605,0.15544742,0.049743176,0.10570425,0.0625069,0.08956378,0.03743788,0.23832136,0.043180563,0.28150192,0.18950856,44421.0,26169.0,0.24902913,0.22330096,0.26796117,0.09223301,0.024271844,0.14320388,091,431,Lansi-Herttoniemi,46.8254530661608
1,0.062277157,0.0095079625,0.0009507963,0.11528405,0.042548135,0.07273591,0.10910387,0.11980033,0.15949608,0.41692418,0.028523888,0.3884003,0.075350605,0.057998575,0.08176848,0.24554314,0.030425481,0.21511766,0.055383883,0.04326123,0.029236985,0.22224863,0.094366536,0.12788211,0.06438432,0.124019876,0.04649365,0.26537824,0.028713418,0.29409167,0.23489785,44421.0,26169.0,0.24902913,0.22330096,0.26796117,0.09223301,0.024271844,0.14320388,091,431,Lansi-Herttoniemi,46.8254530661608
0,0.040866118,0.0033546812,0.0,0.10491003,0.060689233,0.044220798,0.1567551,0.088441595,0.08874657,0.4297042,0.095760904,0.33394328,0.11436413,0.055504728,0.05062519,0.3019213,0.08142726,0.22049405,0.05336993,0.028057335,0.024092712,0.16346447,0.057944495,0.10551997,0.07716197,0.10284281,,0.21404682,0.041447684,0.2554945,0.21333015,39333.0,22514.0,0.24651882,0.23775142,0.20680763,0.1057246,0.024239298,0.17895822,091,432,Roihuvuori,33.3663035485614
1,0.03932436,0.004486672,0.0002639219,0.093692265,0.049617313,0.044074953,0.09870678,0.098970704,0.14806017,0.3945632,0.048825547,0.34573767,0.09026128,0.07363421,0.070467144,0.27421483,0.039852202,0.23436263,0.056479283,0.054367907,0.023225125,0.2375297,0.10345738,0.13407232,0.07859532,0.13843764,0.040850453,0.24092212,0.032369804,0.27329192,0.25788343,39333.0,22514.0,0.24651882,0.23775142,0.20680763,0.1057246,0.024239298,0.17895822,091,432,Roihuvuori,33.3663035485614
0,0.057096247,0.008156607,0.0016313214,0.11745514,0.05057096,0.066884175,0.21207178,0.13866232,0.10603589,0.5350734,0.07830343,0.45676997,0.079934746,0.044045676,0.039151713,0.1990212,0.03588907,0.16313213,0.045677,0.032626428,0.026101142,0.14845024,0.044045676,0.10440457,0.06033898,0.075932205,,0.2820339,0.026440678,0.30847457,0.16745763,51126.0,30142.0,0.2297593,0.18161926,0.34573305,0.065645516,0.019693654,0.15754923,091,433,Herttoniemen yritysalue,0.846840466191209
1,0.07522124,0.019174041,0.0,0.13421829,0.03982301,0.09439528,0.14159292,0.16076696,0.10176991,0.46312684,0.05899705,0.4041298,0.07817109,0.06637168,0.020648967,0.19911504,0.033923306,0.16519174,0.05899705,0.041297935,0.0088495575,0.20353982,0.09439528,0.109144546,0.06440678,0.11932203,0.038644068,0.27661017,0.025084745,0.30169493,0.22237287,51126.0,30142.0,0.2297593,0.18161926,0.34573305,0.065645516,0.019693654,0.15754923,091,433,Herttoniemen yritysalue,0.846840466191209
0,0.04310583,0.0046974304,0.00027631942,0.12572534,0.07764576,0.04807958,0.13926499,0.090632774,0.0967118,0.41365018,0.08704062,0.32660955,0.1066593,0.06907985,0.06327715,0.30063555,0.061619233,0.23901631,0.04282951,0.04255319,0.03398729,0.15998895,0.040618956,0.11936999,0.07579987,0.08793215,0.033820055,0.23555937,0.031243289,0.26680267,0.19755207,54492.0,28106.0,0.27328432,0.22998366,0.24019608,0.07271242,0.022058824,0.16176471,091,434,Herttoniemenranta,20.3708221002782
1,0.042937588,0.005631159,0.00046926326,0.103472546,0.054434538,0.04903801,0.11027686,0.09619897,0.11121539,0.36977944,0.05208822,0.31769124,0.10370718,0.09291413,0.07531675,0.314641,0.042702958,0.27193806,0.061238855,0.05771938,0.028390426,0.21210699,0.06475833,0.14734866,0.07805454,0.12733519,0.039295685,0.2614344,0.029525446,0.29095984,0.24468543,54492.0,28106.0,0.27328432,0.22998366,0.24019608,0.07271242,0.022058824,0.16176471,091,434,Herttoniemenranta,20.3708221002782
0,0.033067275,0.0022805016,0.0,0.10946408,0.074116305,0.03534778,0.0649943,0.04903079,0.10604333,0.24743444,0.02736602,0.22006841,0.07753706,0.075256556,0.18928164,0.36716077,0.025085518,0.34207526,0.05473204,0.07297605,0.11060433,0.27594072,0.037628278,0.23831242,0.10186389,0.12180321,,0.21413091,0.012570438,0.22670135,0.25530994,151598.0,62650.0,0.38325992,0.35535976,0.09544787,0.08516887,0.02349486,0.057268724,091,440,Tammisalo,8.72323255876958
1,0.02342159,0.00101833,0.0,0.09266803,0.0682281,0.024439918,0.050916497,0.07637475,0.1364562,0.28309572,0.01934827,0.26374745,0.045824848,0.09368636,0.1598778,0.31160897,0.012219959,0.299389,0.058044806,0.11710794,0.06924643,0.3126273,0.0682281,0.24439919,0.0923277,0.14694408,0.03597746,0.23146944,0.011270048,0.24273948,0.27524924,151598.0,62650.0,0.38325992,0.35535976,0.09544787,0.08516887,0.02349486,0.057268724,091,440,Tammisalo,8.72323255876958
0,0.04579832,0.0029411765,0.0,0.14117648,0.09243698,0.048739497,0.112184875,0.064705886,0.045378152,0.28109244,0.05882353,0.22226891,0.12983194,0.086554624,0.1,0.36806723,0.051680673,0.31638655,0.059663866,0.055882353,0.042436976,0.20966387,0.051680673,0.1579832,0.08599426,0.11116742,,0.22638959,0.02399054,0.25038013,0.23770908,72353.0,32079.0,0.34302965,0.31119648,0.13117453,0.097146,0.023051592,0.094401754,091,451,Vartioharju,17.4575686912304
1,0.038522013,0.005110063,0.0,0.12421384,0.08058176,0.043632075,0.088836476,0.077044025,0.08805031,0.28341195,0.029481132,0.2539308,0.09355346,0.11124214,0.106132075,0.34394655,0.03301887,0.31092766,0.07389937,0.06918239,0.027122641,0.24842767,0.07822327,0.1702044,0.08210847,0.1295827,0.04257476,0.2427775,0.014867377,0.25764486,0.25426593,72353.0,32079.0,0.34302965,0.31119648,0.13117453,0.097146,0.023051592,0.094401754,091,451,Vartioharju,17.4575686912304
0,0.048793014,0.0025680533,0.0,0.116076015,0.064714946,0.05136107,0.14586544,0.07241911,0.06163328,0.40780687,0.12788907,0.27991784,0.11299435,0.0529019,0.046224963,0.28659475,0.07447355,0.21212122,0.058551617,0.041602466,0.024139702,0.18952234,0.06522856,0.12429378,0.063553296,0.110456854,,0.20081218,0.047309645,0.24812183,0.21177664,39990.0,22901.0,0.2967864,0.21077505,0.20982987,0.08695652,0.02079395,0.17485823,091,452,Puotila,21.6500866167889
1,0.044262998,0.0034379028,0.0008594757,0.1078642,0.059303824,0.048560377,0.09454233,0.09153417,0.09067469,0.33347657,0.056725398,0.2767512,0.07563386,0.07778255,0.06317147,0.26171035,0.045122474,0.21658789,0.08465836,0.06188225,0.02406532,0.29694885,0.12634294,0.17060593,0.062335026,0.17461929,,0.22761421,0.034111675,0.2617259,0.27837563,39990.0,22901.0,0.2967864,0.21077505,0.20982987,0.08695652,0.02079395,0.17485823,091,452,Puotila,21.6500866167889
0,0.046524987,0.00057438255,0.0,0.119471565,0.0723722,0.047099367,0.14933947,0.048822515,0.051694427,0.37794372,0.12808731,0.2498564,0.12291786,0.04767375,0.04307869,0.31418726,0.100516945,0.2136703,0.057438254,0.0361861,0.021826537,0.18839747,0.072946586,0.11545089,0.07159624,0.12230047,,0.19460094,0.055633802,0.25023475,0.23004694,38060.0,21527.0,0.3043478,0.25874868,0.17815483,0.056203604,0.02545069,0.17709439,091,453,Puotinharju,22.0915141489072
1,0.04839558,0.0026301946,0.00052603893,0.10994214,0.05839032,0.051551815,0.11730668,0.086270384,0.060494475,0.3340347,0.06996318,0.26407155,0.10205155,0.067859024,0.04260915,0.27196214,0.059442397,0.21251972,0.075749606,0.056286164,0.022619674,0.284061,0.12940557,0.15465544,0.073474176,0.17018779,0.038732395,0.20422535,0.033098593,0.23732394,0.28239438,38060.0,21527.0,0.3043478,0.25874868,0.17815483,0.056203604,0.02545069,0.17709439,091,453,Puotinharju,22.0915141489072
0,0.041322313,0.002558048,0.0,0.1206218,0.07674144,0.043880362,0.14698938,0.06434475,0.06119638,0.3685557,0.096025184,0.2725305,0.12829594,0.054899644,0.050767414,0.3183786,0.084415585,0.23396301,0.05785124,0.03955136,0.023809524,0.19244392,0.0712318,0.121212125,0.092133954,0.11129283,0.036993768,0.21362929,0.034267914,0.2478972,0.24042057,48142.0,23610.0,0.29842138,0.27079538,0.15664846,0.08925319,0.029143898,0.1557377,091,454,Myllypuro,39.6384775583077
1,0.038050372,0.0030802682,0.0,0.10327958,0.06214894,0.04113064,0.112158,0.077187896,0.07809386,0.3196231,0.052183367,0.26743975,0.09965573,0.078456245,0.061605364,0.29479977,0.055082444,0.23971733,0.07881863,0.055444825,0.022105454,0.28229752,0.12592861,0.15636891,0.08076324,0.15732087,0.036915887,0.21160436,0.025077881,0.23668224,0.275,48142.0,23610.0,0.29842138,0.27079538,0.15664846,0.08925319,0.029143898,0.1557377,091,454,Myllypuro,39.6384775583077
0,0.036556605,0.0011792453,0.0,0.12264151,0.08490566,0.03773585,0.06603774,0.03773585,0.070754714,0.2134434,0.038915094,0.1745283,0.094339624,0.0990566,0.1639151,0.40801886,0.05070755,0.3573113,0.038915094,0.08490566,0.08726415,0.25589624,0.04481132,0.2110849,0.0721393,0.13233832,0.043781094,0.23184079,0.013930349,0.24577114,0.24825871,129426.0,50846.0,0.3978159,0.37909517,0.08892356,0.060842432,0.015600624,0.057722308,091,455,Marjaniemi,8.02742112834091
1,0.03815029,0.003468208,0.0,0.11098266,0.06936416,0.041618496,0.048554912,0.060115606,0.10635838,0.2450867,0.030057803,0.2150289,0.06589595,0.10057803,0.17803468,0.37572256,0.031213872,0.34450868,0.05317919,0.095953755,0.06705202,0.2682081,0.05202312,0.21618497,0.07562189,0.1477612,0.039800994,0.22736318,0.015422885,0.24278606,0.26318407,129426.0,50846.0,0.3978159,0.37909517,0.08892356,0.060842432,0.015600624,0.057722308,091,455,Marjaniemi,8.02742112834091
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,456,Roihupelto,13.4192304233509
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,456,Roihupelto,13.4192304233509
0,0.029892838,0.0033840947,0.0,0.13987592,0.10659899,0.03327693,0.14833616,0.050197404,0.05076142,0.39763114,0.14833616,0.24929498,0.105470955,0.040609136,0.03722504,0.27749577,0.094190635,0.18330513,0.06316977,0.035532996,0.019740554,0.18499719,0.06655386,0.11844332,0.08305721,0.115529045,,0.18246078,0.05367793,0.23613872,0.23856859,36007.0,18889.0,0.26868686,0.25555557,0.16464646,0.065656565,0.024242423,0.22121212,091,457,Itakeskus,34.1725051652086
1,0.047690015,0.0054644807,0.0,0.12816691,0.075012416,0.053154495,0.101341285,0.053154495,0.037754595,0.29756582,0.10531545,0.19225037,0.0993542,0.054148037,0.033283655,0.26775956,0.08097367,0.18678589,0.088425234,0.043219075,0.027819175,0.3065077,0.14704421,0.15946348,0.080627345,0.18047272,0.048155513,0.16898608,0.047051027,0.21603711,0.30925557,36007.0,18889.0,0.26868686,0.25555557,0.16464646,0.065656565,0.024242423,0.22121212,091,457,Itakeskus,34.1725051652086
0,0.03638814,0.0013477089,0.0,0.08355795,0.045822103,0.03773585,0.1522911,0.11994609,0.12533693,0.48787063,0.0902965,0.39757413,0.094339624,0.055256065,0.068733156,0.26145554,0.043126684,0.21832883,0.053908356,0.03908356,0.030997304,0.1671159,0.043126684,0.12398922,0.07115903,0.10080863,,0.22857143,0.033962265,0.2625337,0.20862533,45479.0,27885.0,0.31205675,0.21276596,0.24113475,0.07801419,0.01891253,0.13711584,091,461,Pajamaki,39.0675577293995
1,0.042528737,0.010344828,0.0,0.093103446,0.040229887,0.052873563,0.0862069,0.14827587,0.14482759,0.4275862,0.048275862,0.37931034,0.05862069,0.072413795,0.088505745,0.23563218,0.016091954,0.21954022,0.06896552,0.07471264,0.029885057,0.24367817,0.07011494,0.17356321,0.059838276,0.14501348,0.0393531,0.2592992,0.025336927,0.2846361,0.24420485,45479.0,27885.0,0.31205675,0.21276596,0.24113475,0.07801419,0.01891253,0.13711584,091,461,Pajamaki,39.0675577293995
0,0.06775068,0.0054200543,0.0,0.14363144,0.07046071,0.07317073,0.15447155,0.08401084,0.062330622,0.39566395,0.09485095,0.30081302,0.13821138,0.059620596,0.04607046,0.3387534,0.09485095,0.24390244,0.043360434,0.02710027,0.021680217,0.12195122,0.029810298,0.09214092,0.08987603,0.07954545,,0.21384297,0.045454547,0.25929752,0.21177685,41609.0,21208.0,0.20233463,0.26070037,0.23735408,0.06225681,0.0116731515,0.22568093,091,462,Tali,83.454280635564
1,0.056872036,0.0071090045,0.0,0.123222746,0.059241705,0.06398104,0.09952607,0.09241706,0.06872038,0.3578199,0.0971564,0.2606635,0.11848341,0.08530806,0.059241705,0.32464454,0.061611373,0.26303318,0.056872036,0.0450237,0.014218009,0.1943128,0.07819905,0.116113745,0.09297521,0.12293389,0.07024793,0.19628099,0.046487603,0.2427686,0.286157,41609.0,21208.0,0.20233463,0.26070037,0.23735408,0.06225681,0.0116731515,0.22568093,091,462,Tali,83.454280635564
0,0.060963117,0.009221312,0.0010245901,0.14344262,0.07223361,0.07120901,0.13883197,0.08555328,0.08913934,0.42110655,0.107581966,0.3135246,0.08811475,0.057889346,0.048668034,0.26229507,0.06762295,0.19467214,0.050717212,0.039446723,0.031762294,0.17315574,0.051229507,0.12192623,0.07666805,0.10132615,,0.230833,0.029009532,0.25984251,0.22130129,47941.0,24310.0,0.27287993,0.27036104,0.24097396,0.0604534,0.020151133,0.13518052,091,463,Reimarla,21.0959841620315
1,0.04463875,0.015186379,0.0004601933,0.12747353,0.06718822,0.06028532,0.10676484,0.10354349,0.08559595,0.3557294,0.059825126,0.29590428,0.08283479,0.07409112,0.055223193,0.24758399,0.035434883,0.2121491,0.072250344,0.06580764,0.030372757,0.26921308,0.10078233,0.16843075,0.06858682,0.15126398,,0.22420223,0.029009532,0.25321177,0.26564443,47941.0,24310.0,0.27287993,0.27036104,0.24097396,0.0604534,0.020151133,0.13518052,091,463,Reimarla,21.0959841620315
0,0.030075189,0.0,0.0,0.14285715,0.11278196,0.030075189,0.13533835,0.015037594,0.09022556,0.2631579,0.02255639,0.24060151,0.075187966,0.05263158,0.120300755,0.30075186,0.05263158,0.24812031,0.067669176,0.09022556,0.120300755,0.2932331,0.015037594,0.2781955,0.08709677,0.14838709,,0.22258064,,0.23548387,0.28064516,80823.0,34157.0,,,,,,,091,464,Marttila,39.3377300439117
1,0.02255639,0.0,0.0,0.09022556,0.067669176,0.02255639,0.075187966,0.067669176,0.082706764,0.2556391,0.030075189,0.22556391,0.037593983,0.09774436,0.16541353,0.32330826,0.02255639,0.30075186,0.082706764,0.075187966,0.14285715,0.33082706,0.030075189,0.30075186,0.05483871,0.15806451,,0.22580644,,0.2451613,0.23870967,80823.0,34157.0,,,,,,,091,464,Marttila,39.3377300439117
0,0.04790065,0.0029568302,0.000591366,0.11235955,0.060910705,0.051448848,0.14665878,0.09402721,0.10940272,0.44470727,0.09461857,0.35008872,0.09284447,0.063276164,0.05795387,0.29745713,0.083382614,0.2140745,0.04198699,0.03607333,0.02542874,0.14547604,0.04198699,0.103489056,0.067938335,0.10425921,,0.27358243,0.033707865,0.30729032,0.2025085,53260.0,29377.0,0.33056134,0.21621622,0.23076923,0.07068607,0.01871102,0.13305613,091,465,Pitajanmaen yritysalue,8.78397100512858
1,0.032687653,0.007869249,0.0018159806,0.09322034,0.050847456,0.042372882,0.09564164,0.12590799,0.10048426,0.3734867,0.051452786,0.3220339,0.0811138,0.103510894,0.0811138,0.30932203,0.043583535,0.2657385,0.05387409,0.07506053,0.028450362,0.22397095,0.06658596,0.15738499,0.058531485,0.12646982,0.03475307,0.24118108,0.029265743,0.27044684,0.21975438,53260.0,29377.0,0.33056134,0.21621622,0.23076923,0.07068607,0.01871102,0.13305613,091,465,Pitajanmaen yritysalue,8.78397100512858
0,0.03923593,0.001204612,0.0,0.12459129,0.08415075,0.040440544,0.13801411,0.03940802,0.0259852,0.362244,0.1588367,0.20340733,0.13181897,0.045431077,0.027706075,0.32059887,0.11564275,0.20495611,0.061091036,0.03527792,0.014627431,0.19256583,0.08156944,0.11099639,0.07884273,0.11703003,0.039832715,0.18606883,0.055464145,0.24153298,0.23570547,37298.0,19295.0,0.29955158,0.264574,0.13961136,0.06337818,0.029596413,0.2032885,091,471,Kontula,16.3290080232237
1,0.041518204,0.0034082106,0.00030983734,0.12331526,0.07807901,0.045236252,0.11587916,0.04306739,0.03144849,0.29512006,0.10472502,0.19039504,0.107203715,0.056545313,0.029589465,0.27854377,0.085205264,0.1933385,0.0862897,0.046785437,0.012083656,0.30302092,0.15786213,0.1451588,0.08000822,0.18085836,0.046620045,0.17098588,0.044289045,0.21527492,0.30748662,37298.0,19295.0,0.29955158,0.264574,0.13961136,0.06337818,0.029596413,0.2032885,091,471,Kontula,16.3290080232237
0,0.04551821,0.0017507003,0.0,0.13655463,0.08928572,0.04726891,0.1565126,0.04831933,0.027661065,0.3539916,0.1214986,0.232493,0.14460784,0.063025214,0.034663867,0.3270308,0.084733896,0.24229692,0.06092437,0.036764707,0.017857144,0.18242297,0.066876754,0.11554622,0.09199104,0.109353125,,0.20470457,0.043545224,0.24824978,0.24362923,45836.0,21372.0,0.29957357,0.26812366,0.13272922,0.078891255,0.025586354,0.19509594,091,472,Vesala,7.97900384528634
1,0.038360655,0.0032786885,0.0,0.12688525,0.0852459,0.041639343,0.14065574,0.05672131,0.038032785,0.32885244,0.09344263,0.23540984,0.124918036,0.08032787,0.042295083,0.31934425,0.07180328,0.24754098,0.060983606,0.04262295,0.01704918,0.22491804,0.10426229,0.12065574,0.08106973,0.13455614,0.047885746,0.20484458,0.039764773,0.24460936,0.26351163,45836.0,21372.0,0.29957357,0.26812366,0.13272922,0.078891255,0.025586354,0.19509594,091,472,Vesala,7.97900384528634
0,0.04742161,0.0020730759,0.00051826896,0.12878984,0.07877689,0.050012957,0.16791914,0.051049493,0.029023062,0.36537963,0.11738792,0.24799171,0.13034464,0.05830526,0.026949987,0.29878208,0.08318217,0.2155999,0.07618554,0.041720655,0.016584607,0.20704846,0.07255766,0.1344908,0.069048114,0.11476776,,0.20318684,0.047490105,0.25067693,0.22026661,41915.0,22722.0,0.35130277,0.24034142,0.15318958,0.071428575,0.022012578,0.16172507,091,473,Mellunmaki,41.8980832502606
1,0.054785177,0.0036371902,0.00022732439,0.12184587,0.06319618,0.058649693,0.12684701,0.0736531,0.04091839,0.3046147,0.06319618,0.24141851,0.11889066,0.0754717,0.03205274,0.28711072,0.06069561,0.2264151,0.09684019,0.05751307,0.014094112,0.28642872,0.11798136,0.16844738,0.070922725,0.16715267,0.040928975,0.21276817,0.037283897,0.25005206,0.27900437,41915.0,22722.0,0.35130277,0.24034142,0.15318958,0.071428575,0.022012578,0.16172507,091,473,Mellunmaki,41.8980832502606
0,0.048456058,0.002375297,0.0,0.16627078,0.11543943,0.050831355,0.15486936,0.05368171,0.03847981,0.3743468,0.12731591,0.24703088,0.14726841,0.055581946,0.028028503,0.33111638,0.100237526,0.23087886,0.0456057,0.017102137,0.012826603,0.12826604,0.052731592,0.07553444,0.087669685,0.09766214,,0.1994721,0.041666668,0.24113876,0.2434012,40034.0,18200.0,0.25076687,0.30751532,0.12346626,0.069785275,0.029141104,0.21932516,091,474,Kivikko,69.4292845519109
1,0.05691057,0.0063233967,0.0,0.15221319,0.08897922,0.063233964,0.14408311,0.07000903,0.039747063,0.33423668,0.08039747,0.2538392,0.12872629,0.08717254,0.041102078,0.33333334,0.07633243,0.2570009,0.053748872,0.028906956,0.010388438,0.1802168,0.08717254,0.093044266,0.09803922,0.11745852,,0.2072021,0.03657617,0.24377827,0.27168176,40034.0,18200.0,0.25076687,0.30751532,0.12346626,0.069785275,0.029141104,0.21932516,091,474,Kivikko,69.4292845519109
0,0.050465837,0.0062111802,0.0,0.14208074,0.085403726,0.056677017,0.16304348,0.058229815,0.051242236,0.41459626,0.14208074,0.27251554,0.11645963,0.036490683,0.032608695,0.26940992,0.083850935,0.185559,0.051242236,0.020186335,0.014751553,0.17391305,0.08773292,0.08618012,0.085952535,0.11898653,,0.20622194,0.037844773,0.24406672,0.25497115,37841.0,18229.0,0.25718194,0.29548565,0.1764706,0.0629275,0.025991792,0.18194254,091,475,Kurkimaki,19.9530901088418
1,0.052267488,0.001537279,0.0007686395,0.1283628,0.073789395,0.054573406,0.13374327,0.06994619,0.04227517,0.33897004,0.09300538,0.24596465,0.11837048,0.07532667,0.037663337,0.29900077,0.067640275,0.2313605,0.07609531,0.03228286,0.012298232,0.2336664,0.11299001,0.120676406,0.083707504,0.1340603,0.051314946,0.20109044,0.030788967,0.23187941,0.26908275,37841.0,18229.0,0.25718194,0.29548565,0.1764706,0.0629275,0.025991792,0.18194254,091,475,Kurkimaki,19.9530901088418
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,480,Vartiosaari,20.550514716035
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,480,Vartiosaari,20.550514716035
0,0.048454635,0.002991027,0.0,0.12063809,0.069192424,0.051445663,0.1451645,0.07457627,0.0781655,0.36530408,0.0673978,0.29790628,0.1000997,0.06879362,0.069192424,0.28255233,0.0444666,0.23808575,0.049651045,0.06121635,0.059820537,0.23150548,0.060817547,0.17068793,0.0794065,0.10788846,0.033104684,0.20474203,0.028183715,0.23292574,0.22039965,54489.0,28639.0,0.33042988,0.2584996,0.1494802,0.09103681,0.023883114,0.14667042,091,491,Yliskyla,23.5364757088956
1,0.04257028,0.005301205,0.00016064256,0.09815261,0.05012048,0.048032127,0.1037751,0.098955825,0.10040161,0.33831325,0.03518072,0.30313253,0.07373494,0.08722892,0.07662651,0.26650602,0.028915662,0.23759036,0.0746988,0.08883534,0.044016063,0.29702812,0.08947791,0.2075502,0.08253802,0.16380852,0.03690725,0.23605727,0.027363556,0.26342082,0.2832538,54489.0,28639.0,0.33042988,0.2584996,0.1494802,0.09103681,0.023883114,0.14667042,091,491,Yliskyla,23.5364757088956
