"Alue,""Paaasiallinen toiminta"",""Sukupuoli"",""Vaesto yhteensa 2021"",""15-64-vuotiaat yhteensa 2021"",""0-14-vuotiaat 2021"",""15-29-vuotiaat 2021"",""30-44-vuotiaat 2021"",""45-59-vuotiaat 2021"",""Yli 60-vuotiaat 2021"""
"091 532 Itasaaret,""Elakelaiset ja muut"",""Yhteensa"",-1,-1,-1,-1,-1,-1,-1"
"091 532 Itasaaret,""Elakelaiset ja muut"",""Miehet"",-1,-1,-1,-1,-1,-1,-1"
"091 532 Itasaaret,""Elakelaiset ja muut"",""Naiset"",-1,-1,-1,-1,-1,-1,-1"
"091 701 Vartiokylan peruspiiri,""Koko vaesto"",""Yhteensa"",21657,13903,3271,3569,4641,4305,5871"
"091 701 Vartiokylan peruspiiri,""Koko vaesto"",""Miehet"",10355,6960,1648,1788,2348,2161,2410"
"091 701 Vartiokylan peruspiiri,""Koko vaesto"",""Naiset"",11302,6943,1623,1781,2293,2144,3461"
"091 701 Vartiokylan peruspiiri,""Tyovoima"",""Yhteensa"",10637,10507,0,1844,3844,3798,1151"
"091 701 Vartiokylan peruspiiri,""Tyovoima"",""Miehet"",5344,5278,0,918,1996,1882,548"
"091 701 Vartiokylan peruspiiri,""Tyovoima"",""Naiset"",5293,5229,0,926,1848,1916,603"
"091 701 Vartiokylan peruspiiri,""Tyolliset"",""Yhteensa"",9110,8980,0,1598,3298,3255,959"
"091 701 Vartiokylan peruspiiri,""Tyolliset"",""Miehet"",4460,4394,0,766,1676,1577,441"
"091 701 Vartiokylan peruspiiri,""Tyolliset"",""Naiset"",4650,4586,0,832,1622,1678,518"
"091 701 Vartiokylan peruspiiri,""Tyottomat"",""Yhteensa"",1527,1527,0,246,546,543,192"
"091 701 Vartiokylan peruspiiri,""Tyottomat"",""Miehet"",884,884,0,152,320,305,107"
"091 701 Vartiokylan peruspiiri,""Tyottomat"",""Naiset"",643,643,0,94,226,238,85"
"091 701 Vartiokylan peruspiiri,""Tyovoiman ulkopuolella olevat"",""Yhteensa"",11020,3396,3271,1725,797,507,4720"
"091 701 Vartiokylan peruspiiri,""Tyovoiman ulkopuolella olevat"",""Miehet"",5011,1682,1648,870,352,279,1862"
"091 701 Vartiokylan peruspiiri,""Tyovoiman ulkopuolella olevat"",""Naiset"",6009,1714,1623,855,445,228,2858"
"091 701 Vartiokylan peruspiiri,""0-14-vuotiaat"",""Yhteensa"",3271,0,3271,0,0,0,0"
"091 701 Vartiokylan peruspiiri,""0-14-vuotiaat"",""Miehet"",1648,0,1648,0,0,0,0"
"091 701 Vartiokylan peruspiiri,""0-14-vuotiaat"",""Naiset"",1623,0,1623,0,0,0,0"
"091 701 Vartiokylan peruspiiri,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Yhteensa"",1768,1762,0,1393,300,64,11"
"091 701 Vartiokylan peruspiiri,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Miehet"",849,-1,0,702,120,21,-1"
"091 701 Vartiokylan peruspiiri,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Naiset"",919,-1,0,-1,180,43,-1"
"091 701 Vartiokylan peruspiiri,""Elakelaiset ja muut"",""Yhteensa"",5981,1634,0,332,497,443,4709"
"091 701 Vartiokylan peruspiiri,""Elakelaiset ja muut"",""Miehet"",2514,-1,0,-1,232,258,-1"
"091 701 Vartiokylan peruspiiri,""Elakelaiset ja muut"",""Naiset"",3467,-1,0,-1,265,185,-1"
"091 451 Vartioharju,""Koko vaesto"",""Yhteensa"",5919,3793,995,898,1144,1339,1543"
"091 451 Vartioharju,""Koko vaesto"",""Miehet"",2889,1881,509,462,543,671,704"
"091 451 Vartioharju,""Koko vaesto"",""Naiset"",3030,1912,486,436,601,668,839"
"091 451 Vartioharju,""Tyovoima"",""Yhteensa"",3007,2974,0,398,1024,1234,351"
"091 451 Vartioharju,""Tyovoima"",""Miehet"",1482,1464,0,206,492,608,-1"
"091 451 Vartioharju,""Tyovoima"",""Naiset"",1525,1510,0,192,532,626,175"
"091 451 Vartioharju,""Tyolliset"",""Yhteensa"",2777,2744,0,363,956,1145,313"
"091 451 Vartioharju,""Tyolliset"",""Miehet"",1340,1322,0,177,454,556,-1"
"091 451 Vartioharju,""Tyolliset"",""Naiset"",1437,1422,0,186,502,589,160"
"091 451 Vartioharju,""Tyottomat"",""Yhteensa"",230,230,0,35,68,89,38"
"091 451 Vartioharju,""Tyottomat"",""Miehet"",142,-1,0,-1,38,52,23"
"091 451 Vartioharju,""Tyottomat"",""Naiset"",88,-1,0,-1,30,37,15"
"091 451 Vartioharju,""Tyovoiman ulkopuolella olevat"",""Yhteensa"",2912,819,995,500,120,105,1192"
"091 451 Vartioharju,""Tyovoiman ulkopuolella olevat"",""Miehet"",1407,417,509,256,51,63,528"
"091 451 Vartioharju,""Tyovoiman ulkopuolella olevat"",""Naiset"",1505,402,486,244,69,42,664"
"091 451 Vartioharju,""0-14-vuotiaat"",""Yhteensa"",995,0,995,0,0,0,0"
"091 451 Vartioharju,""0-14-vuotiaat"",""Miehet"",509,0,509,0,0,0,0"
"091 451 Vartioharju,""0-14-vuotiaat"",""Naiset"",486,0,486,0,0,0,0"
"091 451 Vartioharju,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Yhteensa"",492,-1,0,-1,48,12,-1"
"091 451 Vartioharju,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Miehet"",-1,-1,0,-1,22,-1,-1"
"091 451 Vartioharju,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Naiset"",252,-1,0,214,26,-1,-1"
"091 451 Vartioharju,""Elakelaiset ja muut"",""Yhteensa"",1425,332,0,75,72,93,1185"
"091 451 Vartioharju,""Elakelaiset ja muut"",""Miehet"",658,-1,0,-1,-1,-1,-1"
"091 451 Vartioharju,""Elakelaiset ja muut"",""Naiset"",767,-1,0,30,-1,-1,-1"
"091 452 Puotila,""Koko vaesto"",""Yhteensa"",4925,3216,620,855,1192,881,1377"
"091 452 Puotila,""Koko vaesto"",""Miehet"",2265,1578,313,422,598,431,501"
"091 452 Puotila,""Koko vaesto"",""Naiset"",2660,1638,307,433,594,450,876"
"091 452 Puotila,""Tyovoima"",""Yhteensa"",2511,2484,0,507,997,768,239"
"091 452 Puotila,""Tyovoima"",""Miehet"",1222,1214,0,242,507,369,104"
"091 452 Puotila,""Tyovoima"",""Naiset"",1289,1270,0,265,490,399,-1"
"091 452 Puotila,""Tyolliset"",""Yhteensa"",2110,2083,0,432,850,638,190"
"091 452 Puotila,""Tyolliset"",""Miehet"",989,981,0,196,420,299,74"
"091 452 Puotila,""Tyolliset"",""Naiset"",1121,1102,0,236,430,339,-1"
"091 452 Puotila,""Tyottomat"",""Yhteensa"",401,401,0,75,147,130,49"
"091 452 Puotila,""Tyottomat"",""Miehet"",233,-1,0,-1,87,70,30"
"091 452 Puotila,""Tyottomat"",""Naiset"",168,-1,0,-1,60,60,19"
"091 452 Puotila,""Tyovoiman ulkopuolella olevat"",""Yhteensa"",2414,732,620,348,195,113,1138"
"091 452 Puotila,""Tyovoiman ulkopuolella olevat"",""Miehet"",1043,364,313,180,91,62,397"
"091 452 Puotila,""Tyovoiman ulkopuolella olevat"",""Naiset"",1371,368,307,168,104,51,741"
"091 452 Puotila,""0-14-vuotiaat"",""Yhteensa"",620,0,620,0,0,0,0"
"091 452 Puotila,""0-14-vuotiaat"",""Miehet"",313,0,313,0,0,0,0"
"091 452 Puotila,""0-14-vuotiaat"",""Naiset"",307,0,307,0,0,0,0"
"091 452 Puotila,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Yhteensa"",390,-1,0,-1,87,20,-1"
"091 452 Puotila,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Miehet"",-1,-1,0,-1,34,-1,-1"
"091 452 Puotila,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Naiset"",-1,-1,0,-1,53,-1,-1"
"091 452 Puotila,""Elakelaiset ja muut"",""Yhteensa"",1404,343,0,67,108,93,1136"
"091 452 Puotila,""Elakelaiset ja muut"",""Miehet"",544,-1,0,-1,-1,-1,-1"
"091 452 Puotila,""Elakelaiset ja muut"",""Naiset"",860,-1,0,-1,-1,-1,-1"
"091 453 Puotinharju,""Koko vaesto"",""Yhteensa"",4260,2774,618,724,986,790,1142"
"091 453 Puotinharju,""Koko vaesto"",""Miehet"",2046,1413,305,356,510,419,456"
"091 453 Puotinharju,""Koko vaesto"",""Naiset"",2214,1361,313,368,476,371,686"
"091 453 Puotinharju,""Tyovoima"",""Yhteensa"",2077,2054,0,429,777,656,215"
"091 453 Puotinharju,""Tyovoima"",""Miehet"",1066,1053,0,211,410,344,-1"
"091 453 Puotinharju,""Tyovoima"",""Naiset"",1011,1001,0,218,367,312,-1"
"091 453 Puotinharju,""Tyolliset"",""Yhteensa"",1699,1676,0,368,639,519,173"
"091 453 Puotinharju,""Tyolliset"",""Miehet"",829,816,0,173,327,253,-1"
"091 453 Puotinharju,""Tyolliset"",""Naiset"",870,860,0,195,312,266,-1"
"091 453 Puotinharju,""Tyottomat"",""Yhteensa"",378,378,0,61,138,137,42"
"091 453 Puotinharju,""Tyottomat"",""Miehet"",237,-1,0,-1,83,91,25"
"091 453 Puotinharju,""Tyottomat"",""Naiset"",141,-1,0,-1,55,46,17"
"091 453 Puotinharju,""Tyovoiman ulkopuolella olevat"",""Yhteensa"",2183,720,618,295,209,134,927"
"091 453 Puotinharju,""Tyovoiman ulkopuolella olevat"",""Miehet"",980,360,305,145,100,75,355"
"091 453 Puotinharju,""Tyovoiman ulkopuolella olevat"",""Naiset"",1203,360,313,150,109,59,572"
"091 453 Puotinharju,""0-14-vuotiaat"",""Yhteensa"",618,0,618,0,0,0,0"
"091 453 Puotinharju,""0-14-vuotiaat"",""Miehet"",305,0,305,0,0,0,0"
"091 453 Puotinharju,""0-14-vuotiaat"",""Naiset"",313,0,313,0,0,0,0"
"091 453 Puotinharju,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Yhteensa"",319,-1,0,-1,70,17,-1"
"091 453 Puotinharju,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Miehet"",-1,-1,0,-1,33,-1,-1"
"091 453 Puotinharju,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Naiset"",165,-1,0,116,37,-1,-1"
"091 453 Puotinharju,""Elakelaiset ja muut"",""Yhteensa"",1246,401,0,65,139,117,925"
"091 453 Puotinharju,""Elakelaiset ja muut"",""Miehet"",521,-1,0,-1,-1,-1,-1"
"091 453 Puotinharju,""Elakelaiset ja muut"",""Naiset"",725,-1,0,-1,-1,-1,-1"
"091 455 Marjaniemi,""Koko vaesto"",""Yhteensa"",2010,1264,297,265,328,514,606"
"091 455 Marjaniemi,""Koko vaesto"",""Miehet"",993,631,145,134,151,258,305"
"091 455 Marjaniemi,""Koko vaesto"",""Naiset"",1017,633,152,131,177,256,301"
"091 455 Marjaniemi,""Tyovoima"",""Yhteensa"",982,965,0,82,286,476,138"
"091 455 Marjaniemi,""Tyovoima"",""Miehet"",494,481,0,37,134,241,82"
"091 455 Marjaniemi,""Tyovoima"",""Naiset"",488,484,0,45,152,235,56"
"091 455 Marjaniemi,""Tyolliset"",""Yhteensa"",923,906,0,75,271,453,124"
"091 455 Marjaniemi,""Tyolliset"",""Miehet"",466,453,0,36,127,229,74"
"091 455 Marjaniemi,""Tyolliset"",""Naiset"",457,453,0,39,144,224,50"
"091 455 Marjaniemi,""Tyottomat"",""Yhteensa"",59,59,0,-1,15,23,14"
"091 455 Marjaniemi,""Tyottomat"",""Miehet"",28,-1,0,-1,-1,-1,-1"
"091 455 Marjaniemi,""Tyottomat"",""Naiset"",31,-1,0,-1,-1,-1,-1"
"091 455 Marjaniemi,""Tyovoiman ulkopuolella olevat"",""Yhteensa"",1028,299,297,183,42,38,468"
"091 455 Marjaniemi,""Tyovoiman ulkopuolella olevat"",""Miehet"",499,-1,145,97,-1,-1,223"
"091 455 Marjaniemi,""Tyovoiman ulkopuolella olevat"",""Naiset"",529,-1,152,86,-1,-1,245"
"091 455 Marjaniemi,""0-14-vuotiaat"",""Yhteensa"",297,0,297,0,0,0,0"
"091 455 Marjaniemi,""0-14-vuotiaat"",""Miehet"",145,0,145,0,0,0,0"
"091 455 Marjaniemi,""0-14-vuotiaat"",""Naiset"",152,0,152,0,0,0,0"
"091 455 Marjaniemi,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Yhteensa"",168,168,0,154,12,-1,0"
"091 455 Marjaniemi,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Miehet"",88,-1,0,-1,-1,-1,0"
"091 455 Marjaniemi,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Naiset"",80,-1,0,-1,-1,-1,0"
"091 455 Marjaniemi,""Elakelaiset ja muut"",""Yhteensa"",563,131,0,29,30,36,468"
"091 455 Marjaniemi,""Elakelaiset ja muut"",""Miehet"",266,-1,0,-1,-1,-1,-1"
"091 455 Marjaniemi,""Elakelaiset ja muut"",""Naiset"",297,-1,0,-1,-1,-1,-1"
"091 456 Roihupelto,""Koko vaesto"",""Yhteensa"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Koko vaesto"",""Miehet"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Koko vaesto"",""Naiset"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Tyovoima"",""Yhteensa"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Tyovoima"",""Miehet"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Tyovoima"",""Naiset"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Tyolliset"",""Yhteensa"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Tyolliset"",""Miehet"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Tyolliset"",""Naiset"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Tyottomat"",""Yhteensa"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Tyottomat"",""Miehet"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Tyottomat"",""Naiset"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Tyovoiman ulkopuolella olevat"",""Yhteensa"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Tyovoiman ulkopuolella olevat"",""Miehet"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Tyovoiman ulkopuolella olevat"",""Naiset"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""0-14-vuotiaat"",""Yhteensa"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""0-14-vuotiaat"",""Miehet"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""0-14-vuotiaat"",""Naiset"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Yhteensa"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Miehet"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Naiset"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Elakelaiset ja muut"",""Yhteensa"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Elakelaiset ja muut"",""Miehet"",-1,-1,-1,-1,-1,-1,-1"
"091 456 Roihupelto,""Elakelaiset ja muut"",""Naiset"",-1,-1,-1,-1,-1,-1,-1"
"091 457 Itakeskus,""Koko vaesto"",""Yhteensa"",4527,2841,741,826,984,775,1201"
"091 457 Itakeskus,""Koko vaesto"",""Miehet"",2149,1445,376,413,540,377,443"
"091 457 Itakeskus,""Koko vaesto"",""Naiset"",2378,1396,365,413,444,398,758"
"091 457 Itakeskus,""Tyovoima"",""Yhteensa"",2047,2017,0,427,755,658,207"
"091 457 Itakeskus,""Tyovoima"",""Miehet"",1069,1055,0,221,448,315,85"
"091 457 Itakeskus,""Tyovoima"",""Naiset"",978,962,0,206,307,343,-1"
"091 457 Itakeskus,""Tyolliset"",""Yhteensa"",1591,1561,0,359,578,495,159"
"091 457 Itakeskus,""Tyolliset"",""Miehet"",826,812,0,183,344,235,64"
"091 457 Itakeskus,""Tyolliset"",""Naiset"",765,749,0,176,234,260,-1"
"091 457 Itakeskus,""Tyottomat"",""Yhteensa"",456,456,0,68,177,163,48"
"091 457 Itakeskus,""Tyottomat"",""Miehet"",243,-1,0,-1,104,80,21"
"091 457 Itakeskus,""Tyottomat"",""Naiset"",213,-1,0,-1,73,83,27"
"091 457 Itakeskus,""Tyovoiman ulkopuolella olevat"",""Yhteensa"",2480,824,741,399,229,117,994"
"091 457 Itakeskus,""Tyovoiman ulkopuolella olevat"",""Miehet"",1080,390,376,192,92,62,358"
"091 457 Itakeskus,""Tyovoiman ulkopuolella olevat"",""Naiset"",1400,434,365,207,137,55,636"
"091 457 Itakeskus,""0-14-vuotiaat"",""Yhteensa"",741,0,741,0,0,0,0"
"091 457 Itakeskus,""0-14-vuotiaat"",""Miehet"",376,0,376,0,0,0,0"
"091 457 Itakeskus,""0-14-vuotiaat"",""Naiset"",365,0,365,0,0,0,0"
"091 457 Itakeskus,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Yhteensa"",399,-1,0,-1,83,13,0"
"091 457 Itakeskus,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Miehet"",-1,-1,0,-1,28,-1,0"
"091 457 Itakeskus,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Naiset"",218,-1,0,154,55,-1,0"
"091 457 Itakeskus,""Elakelaiset ja muut"",""Yhteensa"",1340,425,0,96,146,104,994"
"091 457 Itakeskus,""Elakelaiset ja muut"",""Miehet"",523,-1,0,-1,-1,-1,-1"
"091 457 Itakeskus,""Elakelaiset ja muut"",""Naiset"",817,-1,0,-1,-1,-1,-1"
"091 702 Myllypuron peruspiiri,""Koko vaesto"",""Yhteensa"",12840,8065,2220,1931,2889,2461,3339"
"091 702 Myllypuron peruspiiri,""Koko vaesto"",""Miehet"",6270,4104,1183,1001,1485,1235,1366"
"091 702 Myllypuron peruspiiri,""Koko vaesto"",""Naiset"",6570,3961,1037,930,1404,1226,1973"
"091 702 Myllypuron peruspiiri,""Tyovoima"",""Yhteensa"",6222,6154,0,1003,2444,2143,632"
"091 702 Myllypuron peruspiiri,""Tyovoima"",""Miehet"",3183,3152,0,509,1304,1066,-1"
"091 702 Myllypuron peruspiiri,""Tyovoima"",""Naiset"",3039,3002,0,494,1140,1077,-1"
"091 702 Myllypuron peruspiiri,""Tyolliset"",""Yhteensa"",5460,5392,0,889,2161,1887,523"
"091 702 Myllypuron peruspiiri,""Tyolliset"",""Miehet"",2743,2712,0,440,1136,918,-1"
"091 702 Myllypuron peruspiiri,""Tyolliset"",""Naiset"",2717,2680,0,449,1025,969,-1"
"091 702 Myllypuron peruspiiri,""Tyottomat"",""Yhteensa"",762,762,0,114,283,256,109"
"091 702 Myllypuron peruspiiri,""Tyottomat"",""Miehet"",440,440,0,69,168,148,55"
"091 702 Myllypuron peruspiiri,""Tyottomat"",""Naiset"",322,322,0,45,115,108,54"
"091 702 Myllypuron peruspiiri,""Tyovoiman ulkopuolella olevat"",""Yhteensa"",6618,1911,2220,928,445,318,2707"
"091 702 Myllypuron peruspiiri,""Tyovoiman ulkopuolella olevat"",""Miehet"",3087,952,1183,492,181,169,1062"
"091 702 Myllypuron peruspiiri,""Tyovoiman ulkopuolella olevat"",""Naiset"",3531,959,1037,436,264,149,1645"
"091 702 Myllypuron peruspiiri,""0-14-vuotiaat"",""Yhteensa"",2220,0,2220,0,0,0,0"
"091 702 Myllypuron peruspiiri,""0-14-vuotiaat"",""Miehet"",1183,0,1183,0,0,0,0"
"091 702 Myllypuron peruspiiri,""0-14-vuotiaat"",""Naiset"",1037,0,1037,0,0,0,0"
"091 702 Myllypuron peruspiiri,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Yhteensa"",949,948,0,754,154,38,-1"
"091 702 Myllypuron peruspiiri,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Miehet"",475,-1,0,-1,54,-1,-1"
"091 702 Myllypuron peruspiiri,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Naiset"",474,-1,0,351,100,-1,-1"
"091 702 Myllypuron peruspiiri,""Elakelaiset ja muut"",""Yhteensa"",3449,963,0,174,291,280,2704"
"091 702 Myllypuron peruspiiri,""Elakelaiset ja muut"",""Miehet"",1429,478,0,89,127,153,-1"
"091 702 Myllypuron peruspiiri,""Elakelaiset ja muut"",""Naiset"",2020,485,0,85,164,127,-1"
"091 454 Myllypuro,""Koko vaesto"",""Yhteensa"",12840,8065,2220,1931,2889,2461,3339"
"091 454 Myllypuro,""Koko vaesto"",""Miehet"",6270,4104,1183,1001,1485,1235,1366"
"091 454 Myllypuro,""Koko vaesto"",""Naiset"",6570,3961,1037,930,1404,1226,1973"
"091 454 Myllypuro,""Tyovoima"",""Yhteensa"",6222,6154,0,1003,2444,2143,632"
"091 454 Myllypuro,""Tyovoima"",""Miehet"",3183,3152,0,509,1304,1066,-1"
"091 454 Myllypuro,""Tyovoima"",""Naiset"",3039,3002,0,494,1140,1077,-1"
"091 454 Myllypuro,""Tyolliset"",""Yhteensa"",5460,5392,0,889,2161,1887,523"
"091 454 Myllypuro,""Tyolliset"",""Miehet"",2743,2712,0,440,1136,918,-1"
"091 454 Myllypuro,""Tyolliset"",""Naiset"",2717,2680,0,449,1025,969,-1"
"091 454 Myllypuro,""Tyottomat"",""Yhteensa"",762,762,0,114,283,256,109"
"091 454 Myllypuro,""Tyottomat"",""Miehet"",440,440,0,69,168,148,55"
"091 454 Myllypuro,""Tyottomat"",""Naiset"",322,322,0,45,115,108,54"
"091 454 Myllypuro,""Tyovoiman ulkopuolella olevat"",""Yhteensa"",6618,1911,2220,928,445,318,2707"
"091 454 Myllypuro,""Tyovoiman ulkopuolella olevat"",""Miehet"",3087,952,1183,492,181,169,1062"
"091 454 Myllypuro,""Tyovoiman ulkopuolella olevat"",""Naiset"",3531,959,1037,436,264,149,1645"
"091 454 Myllypuro,""0-14-vuotiaat"",""Yhteensa"",2220,0,2220,0,0,0,0"
"091 454 Myllypuro,""0-14-vuotiaat"",""Miehet"",1183,0,1183,0,0,0,0"
"091 454 Myllypuro,""0-14-vuotiaat"",""Naiset"",1037,0,1037,0,0,0,0"
"091 454 Myllypuro,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Yhteensa"",949,948,0,754,154,38,-1"
"091 454 Myllypuro,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Miehet"",475,-1,0,-1,54,-1,-1"
"091 454 Myllypuro,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Naiset"",474,-1,0,351,100,-1,-1"
"091 454 Myllypuro,""Elakelaiset ja muut"",""Yhteensa"",3449,963,0,174,291,280,2704"
"091 454 Myllypuro,""Elakelaiset ja muut"",""Miehet"",1429,478,0,89,127,153,-1"
"091 454 Myllypuro,""Elakelaiset ja muut"",""Naiset"",2020,485,0,85,164,127,-1"
"091 703 Mellunkylan peruspiiri,""Koko vaesto"",""Yhteensa"",39752,25800,6411,7109,8535,7711,9986"
"091 703 Mellunkylan peruspiiri,""Koko vaesto"",""Miehet"",19122,12986,3203,3501,4491,3844,4083"
"091 703 Mellunkylan peruspiiri,""Koko vaesto"",""Naiset"",20630,12814,3208,3608,4044,3867,5903"
"091 703 Mellunkylan peruspiiri,""Tyovoima"",""Yhteensa"",19047,18800,0,3651,6845,6598,1953"
"091 703 Mellunkylan peruspiiri,""Tyovoima"",""Miehet"",9743,9622,0,1828,3727,3283,905"
"091 703 Mellunkylan peruspiiri,""Tyovoima"",""Naiset"",9304,9178,0,1823,3118,3315,1048"
"091 703 Mellunkylan peruspiiri,""Tyolliset"",""Yhteensa"",15554,15307,0,3084,5574,5346,1550"
"091 703 Mellunkylan peruspiiri,""Tyolliset"",""Miehet"",7828,7707,0,1492,3038,2603,695"
"091 703 Mellunkylan peruspiiri,""Tyolliset"",""Naiset"",7726,7600,0,1592,2536,2743,855"
"091 703 Mellunkylan peruspiiri,""Tyottomat"",""Yhteensa"",3493,3493,0,567,1271,1252,403"
"091 703 Mellunkylan peruspiiri,""Tyottomat"",""Miehet"",1915,1915,0,336,689,680,210"
"091 703 Mellunkylan peruspiiri,""Tyottomat"",""Naiset"",1578,1578,0,231,582,572,193"
"091 703 Mellunkylan peruspiiri,""Tyovoiman ulkopuolella olevat"",""Yhteensa"",20705,7000,6411,3458,1690,1113,8033"
"091 703 Mellunkylan peruspiiri,""Tyovoiman ulkopuolella olevat"",""Miehet"",9379,3364,3203,1673,764,561,3178"
"091 703 Mellunkylan peruspiiri,""Tyovoiman ulkopuolella olevat"",""Naiset"",11326,3636,3208,1785,926,552,4855"
"091 703 Mellunkylan peruspiiri,""0-14-vuotiaat"",""Yhteensa"",6411,0,6411,0,0,0,0"
"091 703 Mellunkylan peruspiiri,""0-14-vuotiaat"",""Miehet"",3203,0,3203,0,0,0,0"
"091 703 Mellunkylan peruspiiri,""0-14-vuotiaat"",""Naiset"",3208,0,3208,0,0,0,0"
"091 703 Mellunkylan peruspiiri,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Yhteensa"",3570,3565,0,2740,619,194,17"
"091 703 Mellunkylan peruspiiri,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Miehet"",1697,-1,0,-1,248,82,-1"
"091 703 Mellunkylan peruspiiri,""Opiskelijat, koululaiset, varus- ja siviilipalvelu"",""Naiset"",1873,-1,0,-1,371,112,-1"
"091 703 Mellunkylan peruspiiri,""Elakelaiset ja muut"",""Yhteensa"",10724,3435,0,718,1071,919,8016"
"091 703 Mellunkylan peruspiiri,""Elakelaiset ja muut"",""Miehet"",4479,1671,0,317,516,479,-1"
"091 703 Mellunkylan peruspiiri,""Elakelaiset ja muut"",""Naiset"",6245,1764,0,401,555,440,-1"
"091 471 Kontula,""Koko vaesto"",""Yhteensa"",14586,9191,2317,2461,3069,2778,3961"
"091 471 Kontula,""Koko vaesto"",""Miehet"",6961,4692,1150,1175,1654,1439,1543"
"091 471 Kontula,""Koko vaesto"",""Naiset"",7625,4499,1167,1286,1415,1339,2418"
"091 471 Kontula,""Tyovoima"",""Yhteensa"",6663,6579,0,1266,2393,2317,687"
"091 471 Kontula,""Tyovoima"",""Miehet"",3523,3484,0,626,1361,1216,320"
"091 471 Kontula,""Tyovoima"",""Naiset"",3140,3095,0,640,1032,1101,367"
"091 471 Kontula,""Tyolliset"",""Yhteensa"",5208,5124,0,1037,1874,1774,523"
"091 471 Kontula,""Tyolliset"",""Miehet"",2714,2675,0,494,1072,909,239"
"091 471 Kontula,""Tyolliset"",""Naiset"",2494,2449,0,543,802,865,284"
"091 471 Kontula,""Tyottomat"",""Yhteensa"",1455,1455,0,229,519,543,164"
"091 471 Kontula,""Tyottomat"",""Miehet"",809,809,0,132,289,307,81"
"091 471 Kontula,""Tyottomat"",""Naiset"",646,646,0,97,230,236,83"
"091 471 Kontula,""Tyovoiman ulkopuolella olevat"",""Yhteensa"",7923,2612,2317,1195,676,461,3274"
"091 471 Kontula,""Tyovoiman ulkopuolella olevat"",""Miehet"",3438,1208,1150,549,293,223,1223"
"091 471 Kontula,""Tyovoiman ulkopuolella olevat"",""Naiset"",4485,1404,1167,646,383,238,2051"
