INDEX;ASUKKAITA;ASVALJYYS;IKA0_9;IKA10_19;IKA20_29;IKA30_39;IKA40_49;IKA50_59;IKA60_69;IKA70_79;IKA_YLI80
17725;238;39.87;36;33;10;30;33;33;24;23;16
17726;183;38.06;26;35;10;22;32;24;16;15;3
17727;169;48.78;9;15;6;12;21;26;42;25;13
17728;146;42.62;14;19;8;17;19;22;17;17;13
17729;68;54.1;99;99;99;99;99;99;99;99;99
17731;32;57.44;99;99;99;99;99;99;99;99;99
17732;52;48.76;99;99;99;99;99;99;99;99;99
17734;126;39.52;4;15;7;4;17;20;39;20;0
17737;700;33.6;68;90;105;123;111;96;64;36;7
17738;463;35.59;66;67;55;61;54;66;50;34;10
17739;166;49.03;22;23;5;24;29;25;15;12;11
17740;167;51.54;27;27;4;23;22;21;18;18;7
17744;141;34.53;9;10;78;34;8;0;2;0;0
17745;64;33.69;99;99;99;99;99;99;99;99;99
17746;174;26.05;19;10;21;54;35;11;15;2;7
17747;1453;33.89;194;177;128;252;253;153;137;130;29
17748;959;38.24;87;101;188;147;123;88;79;110;36
17749;1300;33.21;144;157;240;186;205;143;101;92;32
17750;80;53.56;99;99;99;99;99;99;99;99;99
17757;1115;32.14;137;96;271;239;112;121;103;29;7
17758;1394;33;67;86;556;286;161;117;80;34;7
17759;1179;35.31;140;95;135;216;218;110;123;117;25
